# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715368.81224 -1.502074 -0.308029 0.907404 0.674969 -0.455528 0.490308 0.310658 0.0002644823 -0.0000076964 -0.0000909900 0.0000006296 0.0000027111 0.0000318161 0.0026308519 -0.0001094158 -0.0000097942 0.0032179300 0.0000060441 0.0025437747
1403715368.86224 -1.532058 -0.333713 0.905813 0.675561 -0.455970 0.488567 0.311466 0.0002640831 -0.0000069810 -0.0000915629 0.0000005916 0.0000024841 0.0000322615 0.0026350080 -0.0001226934 -0.0000098220 0.0032451490 0.0000060245 0.0025439586
1403715368.91224 -1.561723 -0.358992 0.904064 0.676714 -0.455604 0.487206 0.311631 0.0002636462 -0.0000062721 -0.0000921713 0.0000005578 0.0000022566 0.0000327400 0.0026395896 -0.0001366006 -0.0000098576 0.0032728354 0.0000060092 0.0025441321
1403715368.96224 -1.590971 -0.383459 0.902452 0.678879 -0.454638 0.486010 0.310196 0.0002628530 -0.0000058840 -0.0000931845 0.0000005418 0.0000021497 0.0000335508 0.0026442446 -0.0001504638 -0.0000098710 0.0033005634 0.0000060359 0.0025442070
1403715369.01224 -1.620377 -0.407102 0.900310 0.681948 -0.453214 0.485038 0.307053 0.0002617019 -0.0000058827 -0.0000945882 0.0000005443 0.0000021908 0.0000347058 0.0026492923 -0.0001644466 -0.0000099302 0.0033282584 0.0000060266 0.0025443628
1403715369.06224 -1.649093 -0.430178 0.898348 0.685941 -0.450804 0.484327 0.302800 0.0002603683 -0.0000059762 -0.0000961647 0.0000005520 0.0000022728 0.0000360381 0.0026545327 -0.0001786670 -0.0000099835 0.0033568377 0.0000060284 0.0025445083
1403715369.11224 -1.677756 -0.453240 0.896631 0.690421 -0.446854 0.484515 0.298136 0.0002592888 -0.0000059731 -0.0000974138 0.0000005555 0.0000023105 0.0000371195 0.0026600002 -0.0001929075 -0.0000100465 0.0033849471 0.0000060253 0.0025446450
1403715369.16224 -1.705763 -0.476399 0.894762 0.695499 -0.441364 0.485107 0.293514 0.0002584044 -0.0000055708 -0.0000984402 0.0000005411 0.0000021892 0.0000380228 0.0026658359 -0.0002076675 -0.0000101189 0.0034133187 0.0000060297 0.0025447621
1403715369.21224 -1.733528 -0.499933 0.893172 0.700794 -0.434954 0.486457 0.288207 0.0002576561 -0.0000053561 -0.0000992855 0.0000005354 0.0000021318 0.0000387790 0.0026719263 -0.0002229041 -0.0000101615 0.0034414250 0.0000060432 0.0025448457
1403715369.26224 -1.760743 -0.523519 0.892068 0.706394 -0.426667 0.488262 0.283834 0.0002573780 -0.0000043699 -0.0000996428 0.0000005025 0.0000017600 0.0000390948 0.0026785377 -0.0002385794 -0.0000102131 0.0034698984 0.0000060330 0.0025449875
1403715369.31224 -1.788428 -0.546661 0.891121 0.712386 -0.418359 0.490112 0.277978 0.0002567447 -0.0000039331 -0.0001003470 0.0000004927 0.0000016053 0.0000397337 0.0026849406 -0.0002545155 -0.0000102074 0.0034979961 0.0000060626 0.0025450070
1403715369.36224 -1.814351 -0.570365 0.890633 0.717960 -0.409135 0.493088 0.272041 0.0002566258 -0.0000035770 -0.0001004908 0.0000004874 0.0000014691 0.0000398619 0.0026921253 -0.0002707673 -0.0000102453 0.0035271412 0.0000060325 0.0025451633
1403715369.41224 -1.840458 -0.594721 0.890009 0.724125 -0.399364 0.495552 0.265668 0.0002562143 -0.0000030590 -0.0001009508 0.0000004788 0.0000012738 0.0000402842 0.0026995516 -0.0002874276 -0.0000102722 0.0035545512 0.0000060347 0.0025452527
1403715369.46223 -1.864937 -0.618728 0.889372 0.729945 -0.389556 0.498545 0.258611 0.0002558941 -0.0000030127 -0.0001012945 0.0000004830 0.0000012613 0.0000406028 0.0027077375 -0.0003047581 -0.0000103182 0.0035824734 0.0000059944 0.0025453861
1403715369.51224 -1.889068 -0.643134 0.888925 0.735616 -0.379358 0.501808 0.251286 0.0002556958 -0.0000030450 -0.0001015047 0.0000004893 0.0000012777 0.0000407982 0.0027160936 -0.0003219245 -0.0000103727 0.0036092661 0.0000059553 0.0025455283
1403715369.56224 -1.912846 -0.667583 0.888428 0.741041 -0.369023 0.505190 0.243849 0.0002555691 -0.0000031406 -0.0001016350 0.0000004963 0.0000013171 0.0000409179 0.0027247381 -0.0003396235 -0.0000104048 0.0036360577 0.0000059618 0.0025455910
1403715369.61224 -1.935683 -0.692447 0.888373 0.746394 -0.358248 0.508543 0.236513 0.0002555285 -0.0000031007 -0.0001016792 0.0000005003 0.0000013016 0.0000409565 0.0027338660 -0.0003575445 -0.0000104596 0.0036626789 0.0000059203 0.0025457004
1403715369.66224 -1.958219 -0.717827 0.887936 0.751435 -0.347977 0.511320 0.229804 0.0002554024 -0.0000028695 -0.0001018190 0.0000004995 0.0000012109 0.0000410849 0.0027435981 -0.0003760771 -0.0000104977 0.0036885114 0.0000058782 0.0025457987
1403715369.71224 -1.980116 -0.743988 0.888031 0.755559 -0.338750 0.513913 0.224215 0.0002554735 -0.0000025648 -0.0001017528 0.0000004975 0.0000010875 0.0000410181 0.0027540987 -0.0003954525 -0.0000105195 0.0037146776 0.0000058371 0.0025459158
1403715369.76224 -2.001581 -0.770307 0.888020 0.759514 -0.329993 0.515592 0.220017 0.0002554294 -0.0000016644 -0.0001018209 0.0000004868 0.0000007284 0.0000410774 0.0027652294 -0.0004152759 -0.0000105412 0.0037401908 0.0000057766 0.0025460338
1403715369.86224 -2.042669 -0.823822 0.887507 0.765871 -0.316507 0.517012 0.214391 0.0002550423 0.0000003138 -0.0001022624 0.0000004862 -0.0000000631 0.0000414946 0.0027889090 -0.0004556179 -0.0000105903 0.0037902016 0.0000056064 0.0025463409
1403715369.91224 -2.061428 -0.851117 0.885675 0.769148 -0.311421 0.515851 0.212899 0.0002542114 0.0000017018 -0.0001031136 0.0000004986 -0.0000006289 0.0000423154 0.0028016968 -0.0004766086 -0.0000106355 0.0038138400 0.0000055453 0.0025463752
1403715369.96224 -2.078967 -0.878840 0.883622 0.772480 -0.307490 0.513784 0.211542 0.0002529783 0.0000029629 -0.0001043387 0.0000005212 -0.0000011631 0.0000435224 0.0028145437 -0.0004976254 -0.0000106648 0.0038358127 0.0000055831 0.0025462734
1403715370.01224 -2.095635 -0.906596 0.881137 0.775343 -0.303600 0.511575 0.212043 0.0002519698 0.0000049561 -0.0001052661 0.0000005794 -0.0000020145 0.0000444660 0.0028281009 -0.0005188476 -0.0000108123 0.0038560347 0.0000055481 0.0025461402
1403715370.06224 -2.109772 -0.933909 0.878409 0.777680 -0.299725 0.509517 0.213942 0.0002512554 0.0000074241 -0.0001058222 0.0000007015 -0.0000030733 0.0000450574 0.0028421101 -0.0005399123 -0.0000108334 0.0038751052 0.0000055173 0.0025461817
1403715370.11223 -2.122644 -0.961348 0.875744 0.778596 -0.296752 0.509037 0.215889 0.0002512861 0.0000092622 -0.0001056497 0.0000008251 -0.0000038422 0.0000449052 0.0028565919 -0.0005601342 -0.0000108357 0.0038909307 0.0000054389 0.0025462850
1403715370.16223 -2.133470 -0.988571 0.873445 0.777661 -0.293648 0.511104 0.218605 0.0002526575 0.0000108592 -0.0001041432 0.0000009518 -0.0000044256 0.0000434091 0.0028714715 -0.0005801278 -0.0000108406 0.0039049610 0.0000053579 0.0025463675
1403715370.21223 -2.142365 -1.015727 0.871544 0.774508 -0.294521 0.515980 0.217163 0.0002547808 0.0000088668 -0.0001021614 0.0000007922 -0.0000035049 0.0000414404 0.0028861407 -0.0005994574 -0.0000108488 0.0039163018 0.0000053574 0.0025462981
1403715370.26223 -2.148980 -1.041038 0.869129 0.770883 -0.296477 0.521106 0.215149 0.0002568475 0.0000062225 -0.0001001604 0.0000006339 -0.0000023751 0.0000395290 0.0029013825 -0.0006185020 -0.0000108579 0.0039261687 0.0000053254 0.0025462701
1403715370.31223 -2.155360 -1.066750 0.866816 0.767823 -0.298646 0.525244 0.213021 0.0002584012 0.0000036619 -0.0000985733 0.0000005324 -0.0000013456 0.0000380653 0.0029156662 -0.0006360270 -0.0000108514 0.0039330623 0.0000053414 0.0025461002
1403715370.36223 -2.160771 -1.091805 0.864755 0.764721 -0.302007 0.529095 0.209886 0.0002596074 0.0000003680 -0.0000972761 0.0000004819 -0.0000000851 0.0000369091 0.0029307744 -0.0006536291 -0.0000108461 0.0039405134 0.0000052967 0.0025461446
1403715370.41224 -2.165608 -1.116684 0.862764 0.761774 -0.305872 0.532531 0.206285 0.0002604592 -0.0000032130 -0.0000962376 0.0000005218 0.0000012413 0.0000360157 0.0029460629 -0.0006708394 -0.0000108473 0.0039468193 0.0000052538 0.0025461602
1403715370.46223 -2.170306 -1.141484 0.861273 0.759688 -0.309268 0.534561 0.203646 0.0002608117 -0.0000059197 -0.0000956934 0.0000006167 0.0000022269 0.0000355648 0.0029614761 -0.0006879505 -0.0000108420 0.0039528385 0.0000052330 0.0025461307
1403715370.51223 -2.174681 -1.165964 0.859782 0.757711 -0.312274 0.536180 0.202162 0.0002611540 -0.0000079438 -0.0000951388 0.0000007243 0.0000029495 0.0000351116 0.0029775340 -0.0007053287 -0.0000108305 0.0039589759 0.0000051925 0.0025461309
1403715370.56223 -2.178560 -1.190450 0.858988 0.756493 -0.314740 0.536899 0.200990 0.0002611809 -0.0000094454 -0.0000949650 0.0000008234 0.0000034897 0.0000349790 0.0029934968 -0.0007226658 -0.0000107780 0.0039649322 0.0000052291 0.0025460226
1403715370.61223 -2.183178 -1.215056 0.858407 0.755192 -0.316183 0.537742 0.201361 0.0002615553 -0.0000100129 -0.0000944549 0.0000008651 0.0000036709 0.0000345582 0.0030100776 -0.0007398886 -0.0000107674 0.0039703622 0.0000051900 0.0025460080
1403715370.66223 -2.188041 -1.239431 0.857484 0.754647 -0.318062 0.537505 0.201078 0.0002613437 -0.0000107063 -0.0000946286 0.0000009207 0.0000039317 0.0000347111 0.0030271397 -0.0007576224 -0.0000107423 0.0039771032 0.0000051630 0.0025460140
1403715370.71223 -2.193265 -1.264331 0.856906 0.754285 -0.318832 0.537263 0.201861 0.0002613745 -0.0000106086 -0.0000945994 0.0000009131 0.0000038944 0.0000346849 0.0030445156 -0.0007753288 -0.0000107222 0.0039838972 0.0000051310 0.0025460222
1403715370.76223 -2.198302 -1.289256 0.856553 0.754477 -0.318208 0.536357 0.204522 0.0002615240 -0.0000091220 -0.0000945716 0.0000008003 0.0000033524 0.0000346440 0.0030625353 -0.0007934626 -0.0000106978 0.0039908080 0.0000051135 0.0025459991
1403715370.81223 -2.203706 -1.314236 0.856374 0.755297 -0.317334 0.534641 0.207330 0.0002613634 -0.0000072810 -0.0000949183 0.0000006848 0.0000026966 0.0000349157 0.0030807653 -0.0008115188 -0.0000106889 0.0039977939 0.0000050858 0.0025459880
1403715370.86223 -2.209109 -1.338575 0.855843 0.756408 -0.316836 0.532400 0.209791 0.0002608824 -0.0000055614 -0.0000955972 0.0000005994 0.0000020891 0.0000354748 0.0030993139 -0.0008297909 -0.0000106997 0.0040051127 0.0000050648 0.0025459246
1403715370.91223 -2.214259 -1.362878 0.855372 0.757149 -0.316969 0.530724 0.211157 0.0002604227 -0.0000046480 -0.0000961741 0.0000005615 0.0000017663 0.0000359579 0.0031174365 -0.0008476817 -0.0000107099 0.0040119537 0.0000050782 0.0025457765
1403715370.96223 -2.219875 -1.387490 0.853766 0.758846 -0.317971 0.527576 0.211451 0.0002591063 -0.0000040481 -0.0000977100 0.0000005425 0.0000015761 0.0000372898 0.0031361240 -0.0008652673 -0.0000106994 0.0040185372 0.0000050516 0.0025458124
1403715371.01223 -2.225312 -1.412249 0.851434 0.761556 -0.319564 0.522949 0.210798 0.0002569389 -0.0000036321 -0.0001001261 0.0000005312 0.0000014650 0.0000394644 0.0031556450 -0.0008834656 -0.0000106915 0.0040255478 0.0000050311 0.0025458324
1403715371.06223 -2.230743 -1.436967 0.848327 0.765422 -0.321720 0.516490 0.209438 0.0002537380 -0.0000032118 -0.0001035012 0.0000005201 0.0000013596 0.0000426705 0.0031756063 -0.0009019206 -0.0000106986 0.0040325290 0.0000050283 0.0025457963
1403715371.11223 -2.235051 -1.462160 0.845486 0.769210 -0.323340 0.510135 0.208636 0.0002506349 -0.0000024295 -0.0001065854 0.0000005015 0.0000010817 0.0000457814 0.0031958292 -0.0009202661 -0.0000106710 0.0040383860 0.0000050571 0.0025457146
1403715371.16223 -2.238220 -1.487651 0.842217 0.772317 -0.324868 0.504891 0.207539 0.0002479136 -0.0000020179 -0.0001091374 0.0000004947 0.0000009368 0.0000485046 0.0032170701 -0.0009384678 -0.0000106306 0.0040425365 0.0000050984 0.0025456850
1403715371.21223 -2.239910 -1.514153 0.839024 0.774962 -0.325677 0.500431 0.207215 0.0002456918 -0.0000012832 -0.0001111336 0.0000004857 0.0000006285 0.0000507339 0.0032395055 -0.0009565873 -0.0000106183 0.0040449211 0.0000050934 0.0025457148
1403715371.26224 -2.239900 -1.541745 0.835947 0.776360 -0.326137 0.497911 0.207325 0.0002444790 -0.0000007623 -0.0001121869 0.0000004823 0.0000003977 0.0000519484 0.0032634619 -0.0009748361 -0.0000106016 0.0040452112 0.0000050811 0.0025457481
1403715371.31224 -2.238174 -1.570493 0.832599 0.776903 -0.325921 0.496988 0.207845 0.0002441276 -0.0000002574 -0.0001124859 0.0000004811 0.0000001660 0.0000522990 0.0032889033 -0.0009930771 -0.0000105885 0.0040430995 0.0000050770 0.0025457644
1403715371.36224 -2.234968 -1.600164 0.829462 0.776961 -0.325823 0.496874 0.208057 0.0002441137 -0.0000001318 -0.0001124941 0.0000004818 0.0000001081 0.0000523103 0.0033155684 -0.0010111904 -0.0000105796 0.0040390994 0.0000050752 0.0025457738
1403715371.41224 -2.230246 -1.630694 0.826553 0.776196 -0.325205 0.498208 0.208687 0.0002448987 -0.0000000254 -0.0001118158 0.0000004826 0.0000000587 0.0000515219 0.0033435265 -0.0010291581 -0.0000105717 0.0040331944 0.0000050682 0.0025457742
1403715371.46225 -2.223991 -1.662132 0.824104 0.773066 -0.325153 0.503165 0.208494 0.0002472650 -0.0000013208 -0.0001097124 0.0000004906 0.0000006339 0.0000491448 0.0033728639 -0.0010469302 -0.0000105633 0.0040253401 0.0000050592 0.0025457665
1403715371.51225 -2.216518 -1.694064 0.821853 0.768293 -0.326038 0.510412 0.207134 0.0002503973 -0.0000039539 -0.0001067281 0.0000005457 0.0000017345 0.0000459495 0.0034035121 -0.0010645061 -0.0000105825 0.0040154550 0.0000050229 0.0025456755
1403715371.56225 -2.208124 -1.727047 0.819603 0.763458 -0.327110 0.517879 0.204773 0.0002533325 -0.0000071630 -0.0001036610 0.0000006874 0.0000029823 0.0000428707 0.0034350872 -0.0010816598 -0.0000105573 0.0040049157 0.0000049949 0.0025456783
1403715371.61225 -2.199156 -1.760829 0.817070 0.759210 -0.327903 0.524355 0.202807 0.0002557790 -0.0000098856 -0.0001008836 0.0000008684 0.0000039518 0.0000402401 0.0034686159 -0.0010991861 -0.0000105319 0.0039935056 0.0000049684 0.0025456701
1403715371.66225 -2.190543 -1.795776 0.814581 0.755253 -0.329196 0.530231 0.200193 0.0002577173 -0.0000128892 -0.0000984218 0.0000011326 0.0000049768 0.0000380339 0.0035034388 -0.0011169057 -0.0000105101 0.0039820303 0.0000049388 0.0025456536
1403715371.71225 -2.182758 -1.831379 0.812151 0.752226 -0.330962 0.534752 0.196624 0.0002587804 -0.0000160878 -0.0000967354 0.0000014877 0.0000060689 0.0000366026 0.0035399245 -0.0011357217 -0.0000104943 0.0039712237 0.0000049328 0.0025455181
1403715371.76225 -2.175258 -1.867851 0.808957 0.750477 -0.331823 0.537600 0.194075 0.0002593504 -0.0000181113 -0.0000957086 0.0000017533 0.0000067400 0.0000357602 0.0035781693 -0.0011553976 -0.0000104328 0.0039619966 0.0000049582 0.0025454799
1403715371.81225 -2.168474 -1.905232 0.805443 0.749656 -0.331569 0.539122 0.193457 0.0002598284 -0.0000186874 -0.0000950318 0.0000018339 0.0000068917 0.0000351982 0.0036184671 -0.0011757290 -0.0000103838 0.0039536003 0.0000049294 0.0025455065
1403715371.86225 -2.162306 -1.942711 0.801123 0.751850 -0.329483 0.536776 0.195023 0.0002593042 -0.0000167281 -0.0000960004 0.0000015695 0.0000062491 0.0000359839 0.0036597969 -0.0011965508 -0.0000103420 0.0039464822 0.0000048950 0.0025455239
1403715371.91225 -2.157042 -1.980593 0.796739 0.754336 -0.326396 0.533966 0.198301 0.0002589511 -0.0000136616 -0.0000968844 0.0000012109 0.0000051657 0.0000366926 0.0037022170 -0.0012177308 -0.0000103075 0.0039401343 0.0000048542 0.0025455174
1403715371.96225 -2.152054 -2.019077 0.792388 0.756778 -0.323061 0.531164 0.201948 0.0002586212 -0.0000103728 -0.0000976602 0.0000009059 0.0000039695 0.0000373241 0.0037460010 -0.0012392459 -0.0000102773 0.0039341380 0.0000048090 0.0025455055
1403715372.01225 -2.146904 -2.057614 0.788168 0.758738 -0.320996 0.528877 0.203879 0.0002580696 -0.0000083374 -0.0000984675 0.0000007591 0.0000032325 0.0000380182 0.0037909786 -0.0012608301 -0.0000102470 0.0039281729 0.0000047687 0.0025454760
1403715372.06225 -2.141606 -2.096546 0.784735 0.758887 -0.318989 0.529100 0.205889 0.0002585957 -0.0000069339 -0.0000979811 0.0000006758 0.0000026776 0.0000375721 0.0038370909 -0.0012821236 -0.0000102141 0.0039217025 0.0000047268 0.0025454564
1403715372.11225 -2.135648 -2.135050 0.781534 0.758476 -0.317997 0.529996 0.206632 0.0002591214 -0.0000065478 -0.0000974065 0.0000006544 0.0000025107 0.0000370614 0.0038840934 -0.0013034282 -0.0000101650 0.0039148908 0.0000047358 0.0025453432
1403715372.16225 -2.129464 -2.174181 0.778670 0.758078 -0.316958 0.531186 0.206632 0.0002596555 -0.0000065157 -0.0000967925 0.0000006529 0.0000024774 0.0000365263 0.0039317487 -0.0013237505 -0.0000101264 0.0039072968 0.0000046962 0.0025453465
1403715372.21225 -2.122837 -2.212973 0.776741 0.757617 -0.315698 0.533398 0.204542 0.0002602148 -0.0000074717 -0.0000960697 0.0000007049 0.0000028068 0.0000359120 0.0039808545 -0.0013440716 -0.0000100902 0.0038994490 0.0000046600 0.0025453435
1403715372.26225 -2.116126 -2.251981 0.775776 0.758420 -0.312599 0.534487 0.203481 0.0002605222 -0.0000070829 -0.0000957353 0.0000006839 0.0000026499 0.0000356238 0.0040306491 -0.0013637021 -0.0000100639 0.0038908101 0.0000046079 0.0025453400
1403715372.31225 -2.109621 -2.290785 0.775276 0.759616 -0.308626 0.535916 0.201316 0.0002607973 -0.0000069222 -0.0000954197 0.0000006759 0.0000025780 0.0000353543 0.0040812320 -0.0013833726 -0.0000100580 0.0038825865 0.0000045409 0.0025453095
1403715372.36225 -2.103242 -2.329378 0.775744 0.761414 -0.303662 0.537279 0.198417 0.0002609293 -0.0000066925 -0.0000952698 0.0000006639 0.0000024872 0.0000352260 0.0041322005 -0.0014030500 -0.0000100531 0.0038744987 0.0000045251 0.0025452317
1403715372.41225 -2.096167 -2.367817 0.777724 0.763279 -0.296788 0.539352 0.196015 0.0002614873 -0.0000057972 -0.0000946612 0.0000006223 0.0000021401 0.0000347085 0.0041839769 -0.0014223547 -0.0000100343 0.0038668453 0.0000044635 0.0025452566
1403715372.46225 -2.089229 -2.405111 0.780425 0.764967 -0.291177 0.541151 0.192866 0.0002617709 -0.0000055553 -0.0000943308 0.0000006123 0.0000020419 0.0000344311 0.0042364150 -0.0014411983 -0.0000100377 0.0038585430 0.0000043958 0.0025452394
1403715372.51225 -2.082355 -2.443082 0.784388 0.766790 -0.285652 0.542346 0.190517 0.0002619587 -0.0000048975 -0.0000941370 0.0000005874 0.0000017986 0.0000342671 0.0042878073 -0.0014591013 -0.0000100409 0.0038506091 0.0000043255 0.0025452548
1403715372.56225 -2.075619 -2.480809 0.789481 0.767799 -0.280417 0.544318 0.188600 0.0002625431 -0.0000043409 -0.0000934496 0.0000005689 0.0000015825 0.0000336998 0.0043413490 -0.0014774048 -0.0000100404 0.0038425410 0.0000042628 0.0025452711
1403715372.61225 -2.068914 -2.518007 0.795279 0.768725 -0.276228 0.545876 0.186496 0.0002629010 -0.0000041199 -0.0000930163 0.0000005630 0.0000014941 0.0000333466 0.0043951822 -0.0014954926 -0.0000100376 0.0038347966 0.0000041989 0.0025452964
1403715372.66225 -2.062517 -2.555109 0.801130 0.769692 -0.272399 0.546942 0.185007 0.0002631537 -0.0000036559 -0.0000927178 0.0000005488 0.0000013225 0.0000331026 0.0044490239 -0.0015132732 -0.0000100454 0.0038267861 0.0000041946 0.0025452259
1403715372.71225 -2.056024 -2.591900 0.806254 0.770324 -0.269906 0.547972 0.182968 0.0002632872 -0.0000038977 -0.0000925375 0.0000005567 0.0000014044 0.0000329584 0.0045032911 -0.0015311049 -0.0000100386 0.0038195469 0.0000041294 0.0025452368
1403715372.76225 -2.049809 -2.628036 0.811356 0.771271 -0.267458 0.548127 0.182110 0.0002632441 -0.0000034225 -0.0000926100 0.0000005452 0.0000012385 0.0000330155 0.0045578019 -0.0015482960 -0.0000100222 0.0038124481 0.0000040299 0.0025453093
1403715372.81225 -2.043859 -2.663960 0.816250 0.771475 -0.265914 0.549004 0.180861 0.0002634494 -0.0000035996 -0.0000923479 0.0000005514 0.0000012965 0.0000328062 0.0046122340 -0.0015652196 -0.0000100107 0.0038056781 0.0000039289 0.0025453710
1403715372.86225 -2.037961 -2.699863 0.820971 0.771892 -0.265183 0.549258 0.179377 0.0002633476 -0.0000040115 -0.0000924581 0.0000005649 0.0000014434 0.0000328968 0.0046673669 -0.0015821609 -0.0000100023 0.0037991886 0.0000038313 0.0025454303
